exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
HNX,Cảng Nghệ Tĩnh,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,420.0,560.0,0.0,http://nghetinhport.com.vn,3.9,-0.104,-0.149,-0.026,21.5,21.5,CT,NAP,,,,
UPCOM,DV Hàng không SB Nội Bài,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,746.0,697.0,0.008,http://nasco.com.vn,3.1,-0.017,-0.073,0.221,8.3,8.3,CT,NAS,,,,
HOSE,DV Hàng hóa Nội Bài,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,764.0,2237.0,0.129,http://www.noibaicargo.com.vn,3.9,-0.014,-0.033,0.465,26.2,26.2,CT,NCT,,,,
UPCOM,Môi trường Nam Định,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,407.0,283.0,0.0,http://www.moitruongnamdinh.com.vn,3.6,-0.017,-0.042,0.286,2.2,2.2,CT,MND,,,,
UPCOM,Sản xuất XNK NHP,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,128.0,681.0,0.006,http://www.nhpvietnam.com,3.7,-0.017,-0.209,-0.522,27.6,27.6,CT,NHP,,,,
UPCOM,Vận tải Biển và Thương mại Phương Đông,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,,0.0,0.0,http://www.ostc.com.vn,3.5,-0.017,-0.142,-0.495,19.5,20.1,CT,NOS,,,,
UPCOM,Môi trường Đô thị Nha Trang,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,904.0,627.0,0.0,http://www.urenconhatrang.com.vn,3.7,-0.017,-0.042,0.028,6.0,6.0,CT,NUE,,,,
HOSE,Pin Ắc quy Miền Nam,186.0,2733.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1243.0,1404.0,0.128,http://www.pinaco.com.vn,3.7,0.002,-0.003,0.187,46.5,46.5,CT,PAC,,,,
UPCOM,Cảng Phước An,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,,159.0,0.0,http://www.pap.vn,3.5,-0.017,0.02,0.207,200.0,200.0,CT,PAP,,,,
HNX,Bao bì Dầu khí VN,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,216.0,820.0,0.001,http://www.pbp.vn,4.0,-0.017,-0.093,-0.443,4.8,4.8,CT,PBP,,,,
HNX,Vận tải Khí và Hóa chất Việt Nam,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,61.0,1610.0,0.0,http://www.pct.com.vn,3.9,0.014,0.278,0.078,27.6,27.6,CT,PCT,,,,
HOSE,Cảng Đồng Nai,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,269.0,25.0,0.003,http://www.dongnai-port.com,4.2,0.119,0.039,0.865,18.5,18.5,CT,PDN,,,,
UPCOM,Vận tải Phương Đông Việt,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,282.0,0.0,0.0,http://www.pvoilshipping.vn,4.2,-0.009,-0.057,0.495,31.1,25.1,CT,PDV,,,,
UPCOM,Cơ khí Điện lực,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,353.0,0.0,0.0,http://www.pecvn.com,3.5,-0.017,-0.042,0.205,3.1,3.1,CT,PEC,,,,
UPCOM,Cảng Hải Phòng,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,3394.0,3185.0,0.002,http://www.haiphongport.com.vn,3.9,-0.034,-0.025,-0.038,327.0,327.0,CT,PHP,,,,
HOSE,Vận tải thủy PETROLIMEX,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,287.0,3139.0,0.012,https://pjtaco.petrolimex.com.vn,3.9,0.022,0.067,0.08,23.0,23.0,CT,PJT,,,,
UPCOM,Kho vận Petec,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,,0.0,0.0,http://www.peteclogistics.com.vn,3.4,-0.017,-0.042,-0.133,7.2,7.2,CT,PLO,,,,
HNX,Bao bì Đạm Phú Mỹ,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,421.0,139.0,0.009,http://www.dpmp.vn,3.5,-0.017,0.079,-0.287,4.2,4.2,CT,PMP,,,,
HNX,Cơ khí xăng dầu,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,202.0,0.0,0.059,http://www.pms.com.vn,4.0,-0.004,-0.029,0.239,7.2,7.2,CT,PMS,,,,
UPCOM,Tân Cảng - Phú Hữu,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,155.0,265.0,0.0,http://www.phuhuuport.com,4.2,-0.017,-0.042,0.047,16.1,16.1,CT,PNP,,,,
HNX,PVPower Engineering,195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,8.0,109.0,0.003,http://www.pvpe.vn,3.8,-0.042,-0.136,-0.194,2.0,2.0,CT,PPE,,,,
HNX,DVKT Điện lực Dầu khí,195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,470.0,242.0,0.285,http://www.pvps.vn,4.0,0.012,-0.087,0.158,15.0,15.0,CT,PPS,,,,
HNX,Vận tải Portserco,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,56.0,125.0,0.01,http://www.portserco.com,4.0,-0.623,-0.464,1.088,1.2,1.2,CT,PRC,,,,
HNX,Vận tải Petrolimex SG,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,33.0,15.0,0.003,http://www.ptssaigon.petrolimex.com.vn,3.9,-0.025,-0.05,0.144,7.2,7.2,CT,PSC,,,,
UPCOM,DV Dầu Khí Đình Vũ,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,249.0,0.0,0.0,http://www.ptscdinhvu.com.vn,3.5,-0.065,-0.232,-0.226,40.0,40.0,CT,PSP,,,,
HNX,Vận tải Petrolimex HP,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,282.0,666.0,0.082,http://www.ptshp.petrolimex.com.vn,3.9,-0.017,-0.071,0.01,5.6,5.6,CT,PTS,,,,
UPCOM,PTSC Thanh Hóa,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,437.0,422.0,0.0,http://www.ptscthanhhoa.com.vn,3.7,-0.017,-0.052,0.084,40.0,40.0,CT,PSN,,,,
UPCOM,VT Petrolimex Nghệ Tĩnh,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,,0.0,0.0,http://www.ptsnghetinh.petrolimex.com.vn,4.0,-0.017,0.358,1.619,5.8,5.8,CT,PTX,,,,
UPCOM,Vận tải Dầu khí Đông Dương,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,387.0,0.0,0.0,http://www.pvtrans-ptt.com,3.3,-0.017,-0.042,0.459,10.0,10.0,CT,PTT,,,,
UPCOM,PV Building,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,328.0,133.0,0.0,http://www.pvbuilding.com.vn,3.8,-0.017,0.094,0.061,17.5,17.5,CT,PBT,,,,
UPCOM,Thiết bị dầu khí (PV MACHINO),198.0,2797.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,212.0,1559.0,0.0,https://pvmachino.vn,3.8,0.004,0.218,0.041,38.6,38.6,CT,PVM,,,,
HOSE,Vận tải Dầu khí PVTrans,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,716.0,0.0,0.183,http://www.pvtrans.com,4.1,-0.007,0.05,0.094,323.7,323.7,CT,PVT,,,,
HOSE,Vận tải Dầu khí Thái Bình Dương,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,23.0,0.0,0.002,http://www.pacific.pvtrans.com,4.1,-0.017,-0.123,-0.064,94.3,94.3,CT,PVP,,,,
HNX,Que hàn Việt Đức,185.0,2727.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,184.0,417.0,0.003,http://www.viwelco.com.vn,4.2,0.0,0.073,0.251,5.5,5.5,CT,QHD,,,,
UPCOM,Môi trường đô thị Quảng Ngãi,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,583.0,0.0,0.0,https://moitruongdothiquangngai.com.vn,3.8,-0.017,0.01,0.074,5.1,5.1,CT,MQN,,,,
UPCOM,Tân cảng Quy Nhơn,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,9.0,867.0,0.006,http://www.quynhonnewport.vn,3.7,-0.027,-0.1,0.229,10.8,10.8,CT,QSP,,,,
UPCOM,DV Dầu khí Quảng Ngãi PTSC,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,683.0,178.0,0.0,http://ptscquangngai.com.vn,4.0,-0.017,-0.042,0.286,30.0,30.0,CT,PQN,,,,
UPCOM,Môi trường Đô thị Quảng Nam,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,338.0,288.0,0.0,http://www.urencoquangnam.com,3.4,-0.017,-0.042,0.156,6.8,6.8,CT,QNU,,,,
UPCOM,VT và TM Đường sắt,194.0,2779.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,190.0,185.0,0.005,http://www.ratraco.vn,3.3,-0.017,0.223,0.168,5.9,5.9,CT,RAT,,,,
HOSE,Cơ Điện Lạnh REE,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,1876.0,16958.0,0.49,http://www.reecorp.com,4.2,-0.016,-0.041,0.266,355.4,356.4,CT,REE,,,,
HNX,Quản lý Đường sông số 3,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,70.0,133.0,0.004,http://www.duongsong3.vn,3.8,-0.035,0.08,-0.082,10.7,10.7,CT,DS3,,,,
HOSE,Phục vụ mặt đất Sài Gòn,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,2048.0,1063.0,0.025,http://www.sags.vn,3.6,0.007,0.011,0.27,33.5,33.6,CT,SGN,,,,
UPCOM,Trục vớt Cứu hộ Việt Nam,188.0,2753.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011.0,236.0,155.0,0.0,http://www.visal.com.vn,3.5,-0.417,-0.442,-0.321,8.3,8.3,CT,SAL,,,,
UPCOM,Dịch vụ cảng Sài Gòn,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,166.0,469.0,0.032,http://www.sasteco.vn,4.0,-0.017,-0.03,-0.093,4.0,4.1,CT,SAC,,,,
UPCOM,Công nghiệp Thủy Sản,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1984.0,295.0,131.0,0.0,http://www.seameco.com.vn,4.0,-0.017,-0.042,0.0,4.1,4.2,CT,SCO,,,,
UPCOM,Đóng tàu Sông Cấm,188.0,2753.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,835.0,0.0,0.0,http://www.songcam.vn,3.3,-0.017,-0.042,0.016,62.0,62.0,CT,SCY,,,,
HNX,XKLĐ Sông Đà,196.0,2793.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,148.0,2775.0,0.001,http://www.simco.vn,3.4,0.001,-0.094,-0.571,26.2,26.2,CT,SDA,,,,
HNX,Tư vấn Sông Đà,195.0,2791.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,233.0,575.0,0.033,http://www.sdcc.com.vn,3.8,-0.017,-0.042,0.178,2.6,2.6,CT,SDC,,,,
HNX,Sadico Cần Thơ,184.0,2723.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1988.0,853.0,144.0,0.003,http://www.sadico.com.vn,4.1,-0.074,0.111,-0.16,10.1,10.1,CT,SDG,,,,
UPCOM,Cơ khí Luyện Kim,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,251.0,167.0,0.017,http://www.sadakim.vn,3.9,-0.006,0.07,0.313,2.6,2.6,CT,SDK,,,,
UPCOM,Dịch vụ Sonadezi,199.0,2799.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,451.0,258.0,0.001,http://www.sonadezi-sdv.com.vn,3.7,-0.05,-0.029,0.212,5.0,5.0,CT,SDV,,,,
HOSE,Vận tải SAFI,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,384.0,1121.0,0.087,http://www.safi.com.vn,4.3,-0.016,-0.068,-0.003,22.1,23.8,CT,SFI,,,,
HNX,Dệt lưới Sài Gòn,198.0,2797.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,349.0,351.0,0.009,http://www.sfn.vn,4.2,-0.054,-0.114,-0.053,2.9,3.0,CT,SFN,,,,
UPCOM,Vận tải biển Sài Gòn,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1981.0,144.0,552.0,0.002,http://www.saigonship.com.vn,4.3,-0.052,-0.042,0.028,14.4,14.4,CT,SGS,,,,
UPCOM,Hàng hải Sài Gòn,191.0,2773.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,107.0,890.0,0.011,http://www.saigonmaritime.vn,3.9,-0.091,-0.302,0.099,4.3,4.3,CT,SHC,,,,
HOSE,SEAREFICO,189.0,2757.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,588.0,246.0,0.468,http://www.searefico.com,3.6,-0.009,-0.048,-0.257,33.8,35.6,CT,SRF,,,,
UPCOM,TTTH Đường sắt Sài Gòn,193.0,2777.0,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,355.0,95306.0,0.017,http://www.ttthsaigon.vn,3.7,-0.162,-0.059,0.173,3.1,3.1,CT,TSG,,,,
