exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
HNX,Nông nghiệp Hùng Hậu,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2000.0,392.0,457.0,0.002,http://www.agri.hunghau.vn,3.2,-0.017,0.034,0.302,23.5,23.5,CT,SJ1,,,,
UPCOM,NGK Sanna Khánh Hòa,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,2016.0,186.0,233.0,0.0,http://www.sanna.com.vn,3.5,0.399,0.584,0.376,5.0,5.0,CT,SKN,,,,
HNX,Mía đường Sơn La,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,1995.0,276.0,451.0,0.002,http://www.miaduongsonla.vn,4.3,-0.018,-0.027,0.332,9.8,9.8,CT,SLS,,,,
HOSE,Bia Sài Gòn - Miền Trung,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2008.0,495.0,2083.0,0.149,http://www.biasaigonmt.com,4.0,-0.018,-0.051,0.364,29.8,29.8,CT,SMB,,,,
UPCOM,Thủy sản Năm Căn,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1983.0,466.0,0.0,0.001,http://www.seanamico.com.vn,3.5,-0.017,-0.042,0.14,5.0,5.0,CT,SNC,,,,
UPCOM,Thủy sản Miền Trung,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1983.0,852.0,232.0,0.0,http://seadanang.com.vn/,3.1,-0.017,-0.042,0.322,12.0,12.0,CT,SPD,,,,
UPCOM,XNK Thủy sản Hà Nội,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2012.0,180.0,119.0,0.0,http://www.seaprodexhanoi.com.vn,3.7,-0.017,-0.042,-0.214,10.0,10.0,CT,SPH,,,,
HOSE,Giống cây trồng Miền Nam,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2002.0,125.0,769.0,0.012,http://www.ssc.com.vn,3.8,0.021,-0.072,0.124,13.3,15.0,CT,SSC,,,,
UPCOM,Thủy sản Sài Gòn,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1992.0,12.0,1149.0,0.0,http://www.seaprodexsg.com,3.8,-0.122,-0.334,-0.607,39.6,39.6,CT,SSN,,,,
HNX,Trang Corp.,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,520.0,312.0,0.322,http://www.trangcorporation.com,3.6,-0.017,-0.147,0.009,16.8,16.8,CT,TFC,,,,
HNX,Bia Hà Nội - Thanh Hóa,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,482.0,0.0,0.063,http://biathanhhoa.com.vn/web/,4.0,-0.017,-0.042,0.017,11.4,11.4,CT,THB,,,,
UPCOM,Bia Hà Nội - Thái Bình,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,126.0,303.0,0.0,http://www.tbbeco.com.vn,3.4,-0.033,-0.131,0.091,7.7,7.7,CT,BTB,,,,
UPCOM,Cà phê Thuận An,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,2010.0,72.0,146.0,0.0,http://www.caphethuanan.com.vn,3.1,-0.017,-0.042,0.03,1.6,1.6,CT,TAN,,,,
UPCOM,Tô Châu,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,660.0,0.0,0.0,http://www.tochau.vn,3.4,-0.017,-0.042,0.286,10.0,10.0,CT,TCJ,,,,
HNX,Thực phẩm Bích Chi,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2013.0,915.0,191.0,0.0,http://www.bichchi.com.vn,3.8,-0.014,-0.037,0.393,27.8,27.8,CT,BCF,,,,
UPCOM,Thủy sản và TMại Thuận Phước,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1987.0,2712.0,445.0,0.0,http://www.thuanphuoc.vn,3.2,-0.028,-0.042,0.003,21.6,21.6,CT,THP,,,,
HNX,Nông nghiệp CN cao Trung An,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1996.0,184.0,5393.0,0.001,http://www.trunganrice.com,3.6,0.016,-0.042,-0.374,78.3,78.3,CT,TAR,,,,
UPCOM,Thủy sản số 4,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,1993.0,82.0,1737.0,0.008,http://www.seafoodno4.com,3.2,-0.017,-0.042,-0.407,16.1,16.2,CT,TS4,,,,
UPCOM,Liên hợp Thực phẩm,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2005.0,178.0,114.0,0.0,http://www.lhtp.com.vn,3.4,-0.017,-0.042,0.422,6.0,6.0,CT,FCC,,,,
HOSE,Vinacafé Biên Hòa,216.0,3537.0,Thực phẩm và đồ uống,Food & Beverage,2004.0,327.0,390.0,0.007,http://www.vinacafebienhoa.com,3.8,-0.087,-0.201,0.186,26.6,26.6,CT,VCF,,,,
HNX,Thực phẩm Lâm Đồng,215.0,3535.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,197.0,0.0,0.007,http://www.ladofoods.vn,3.3,-0.087,-0.292,0.085,14.7,14.7,CT,VDL,,,,
HOSE,Thủy sản Vĩnh Hoàn,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,3500.0,2487.0,0.306,https://vinhhoan.com,4.2,-0.046,-0.089,-0.125,183.4,183.4,CT,VHC,,,,
UPCOM,Chế biến lương thực Vĩnh Hà,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,1993.0,105.0,179.0,0.0,http://www.vinhha.com.vn,3.6,-0.017,-0.376,0.105,21.5,21.5,CT,VHF,,,,
UPCOM,Bia Sài Gòn - Nghệ Tĩnh,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,261.0,1156.0,0.006,http://www.vidabeer.vn,4.0,-0.017,0.029,0.158,10.5,10.5,CT,SB1,,,,
UPCOM,Chăn nuôi Việt Nam,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2014.0,70.0,254.0,0.002,http://www.vilico.vn,3.8,-0.017,-0.042,-0.261,172.3,172.3,CT,VLC,,,,
UPCOM,VN Kỹ Nghệ Súc Sản (VISSAN),218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,3980.0,1087.0,0.043,https://www.vissan.com.vn,3.7,0.017,0.001,0.031,80.9,80.9,CT,VSN,,,,
UPCOM,Lương thực Vĩnh Long,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,1993.0,22.0,333.0,0.003,http://www.vinhlongfood.com.vn,3.5,-0.108,-0.042,-0.392,12.0,12.0,CT,VLF,,,,
UPCOM,Bột mỳ Vinafood 1,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2015.0,136.0,0.0,0.0,http://www.vnf1flour.com.vn,3.4,-0.017,0.105,3.177,24.2,24.2,CT,BMV,,,,
UPCOM,Vinafood 2,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2007.0,2109.0,1411.0,0.0,http://www.vinafood2.com.vn,3.3,0.044,-0.169,0.138,500.0,500.0,CT,VSF,,,,
UPCOM,Đầu tư Việt Việt Nhật,217.0,3573.0,Thực phẩm và đồ uống,Food & Beverage,2000.0,7.0,0.0,0.007,http://www.vietnhat.com,3.3,-0.112,-0.179,-0.483,8.0,8.0,CT,VNH,,,,
HOSE,VINAMILK,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2003.0,8082.0,0.0,0.557,http://www.vinamilk.com.vn,3.7,-0.025,-0.053,0.314,2090.0,2090.0,CT,VNM,,,,
UPCOM,Dầu thực vật Việt Nam,218.0,3577.0,Thực phẩm và đồ uống,Food & Beverage,2015.0,194.0,306.0,0.007,http://www.vocarimex.com.vn,3.6,0.017,0.005,0.278,121.8,121.8,CT,VOC,,,,
HNX,Vang Thăng Long,215.0,3535.0,Thực phẩm và đồ uống,Food & Beverage,2001.0,75.0,312.0,0.009,http://www.vangthanglong.com.vn,3.3,-0.017,-0.042,0.381,5.1,5.1,CT,VTL,,,,
UPCOM,Bia Sài Gòn - Miền Tây,214.0,3533.0,Thực phẩm và đồ uống,Food & Beverage,2006.0,210.0,789.0,0.199,http://www.wsb-sabeco.com.vn,3.9,0.023,0.004,0.249,14.5,14.5,CT,WSB,,,,
