exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,ticker,status,code,message,traceId
HNX,XD Thủy lợi Lâm Đồng,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1976.0,776.0,448.0,0.183,http://www.lhc.com.vn,4.0,0.036,-0.001,-0.106,14.4,14.4,CT,LHC,,,,
UPCOM,LICOGI,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,255.0,319.0,0.0,http://www.licogi.com.vn,3.0,0.027,-0.042,-0.432,90.0,90.0,CT,LIC,,,,
UPCOM,LICOGI 12,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,120.0,0.0,0.001,http://www.licogi12.com,3.3,-0.041,-0.112,-0.414,6.7,7.0,CT,L12,,,,
UPCOM,Cơ giới và XL số 9 (Licogi 9),181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,68.0,240.0,0.0,http://www.licogi9.com.vn,3.0,-0.017,0.507,-0.107,5.0,5.0,CT,LG9,,,,
HNX,Licogi 13,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,113.0,0.0,0.0,http://www.licogi13.com.vn,3.3,0.01,-0.068,-0.443,94.2,95.1,CT,LIG,,,,
UPCOM,XD Long An IDICO,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,130.0,113.0,0.0,http://www.idico-linco.com.vn,3.5,0.255,0.1,0.407,8.6,8.6,CT,LAI,,,,
UPCOM,Lilama 3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,840.0,0.0,0.007,http://lilama3.vn/,3.6,-0.017,-0.042,0.311,5.2,5.2,CT,LM3,,,,
HOSE,LILAMA 18,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1977.0,2818.0,1127.0,0.018,http://www.lilama18.com.vn,3.4,-0.022,-0.062,-0.041,9.4,9.4,CT,LM8,,,,
HNX,Đầu tư Xây dựng Lương Tài,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,48.0,0.0,0.004,http://www.luongtaigroup.com,3.5,-0.017,-0.042,-0.525,15.0,15.0,CT,LUT,,,,
HNX,Gạch ngói cao cấp,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,86.0,0.0,0.001,http://www.gachngoicaocap.com,3.7,-0.017,-0.042,0.291,5.0,5.0,CT,MCC,,,,
HOSE,Năng lượng và Bất động sản MCG,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,43.0,4853.0,0.002,http://www.mecojsc.vn,3.6,-0.082,-0.112,-0.525,52.1,57.5,CT,MCG,,,,
HNX,BDC Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,30.0,864.0,0.019,http://www.mcovietnam.com.vn,3.7,0.126,0.024,-0.293,4.1,4.1,CT,MCO,,,,
HOSE,Xây dựng Miền Đông,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1986.0,76.0,0.0,0.0,http://miendong.com.vn/,4.0,-0.013,-0.015,0.067,10.3,10.9,CT,MDG,,,,
UPCOM,Lắp máy Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,336.0,0.0,0.004,http://www.someco.com.vn,3.4,-0.017,-0.042,0.323,8.4,8.4,CT,MEC,,,,
UPCOM,Cơ điện Công trình,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,61.0,101.0,0.0,http://www.mesc.com.vn,3.7,-0.017,-0.042,0.286,18.6,18.6,CT,MES,,,,
HNX,Đầu tư MST,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,21.0,4201.0,0.002,http://www.mmst.vn,3.8,0.009,-0.067,-0.48,68.1,68.1,CT,MST,,,,
UPCOM,Tư vấn xây dựng Tổng hợp,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,412.0,226.0,0.0,http://www.nagecco.com,3.8,-0.017,0.315,0.643,2.8,2.8,CT,NAC,,,,
HOSE,Tấm lợp và gỗ Nam Việt,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,24.0,0.0,0.011,http://www.navifico.vn,4.0,-0.011,-0.068,0.066,8.0,8.0,CT,NAV,,,,
HNX,Phát triển Nhà Đà Nẵng,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,87.0,107.0,0.065,http://www.ndx.com.vn,4.1,0.028,0.034,0.035,9.6,10.0,CT,NDX,,,,
UPCOM,Phát triển Điện Tây Bắc,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,49.0,8666.0,0.001,https://ned.vn,3.7,0.001,-0.06,-0.21,40.5,40.5,CT,NED,,,,
HOSE,PT Nhà và Đô thị Nam HN,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,29.0,0.0,0.003,http://www.namhanoi.com.vn,3.1,0.01,0.029,-0.53,42.2,42.2,CT,NHA,,,,
UPCOM,Xây lắp Môi trường,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2014.0,40.0,112.0,0.0,http://www.moitruongnhanco.vn,3.5,-0.017,-0.042,0.286,5.0,5.0,CT,VCE,,,,
HNX,Gạch ngói Nhị Hiệp,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,21.0,0.0,0.158,http://www.gachngoinhihiep.com,3.7,-0.017,-0.042,0.444,3.0,3.0,CT,NHC,,,,
HOSE,Đá Núi Nhỏ,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,58.0,0.0,0.064,http://www.nuinho.vn,3.5,-0.006,-0.042,-0.003,21.9,21.9,CT,NNC,,,,
HNX,Nhựa Tiền Phong,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1993.0,1358.0,2452.0,0.178,http://www.nhuatienphong.vn,3.8,-0.011,-0.067,-0.091,129.6,129.6,CT,NTP,,,,
UPCOM,SX và Cung ứng VLXD Kon Tum,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2015.0,50.0,152.0,0.001,http://www.kovalixa.net,3.3,-0.008,-0.033,0.374,6.6,6.6,CT,NXT,,,,
HOSE,Tập đoàn PC1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,1524.0,686.0,0.078,http://pc1group.vn,3.6,0.005,0.03,-0.027,270.4,270.4,CT,PC1,,,,
UPCOM,Xây lắp 1- Petrolimex,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,583.0,310.0,0.0,http://www.pcc1.petrolimex.com.vn,3.3,-0.039,-0.078,0.12,11.5,11.5,CT,PCC,,,,
UPCOM,VLXD Bưu điện,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,116.0,0.0,0.0,http://www.pcm.vn,3.6,-0.125,-0.391,0.165,3.9,4.0,CT,PCM,,,,
HNX,DIN Capital,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,191.0,720.0,0.001,http://www.dufago.com.vn,3.6,-0.027,-0.053,-0.414,8.9,8.9,CT,PDB,,,,
HNX,Xây lắp III Petrolimex,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,306.0,0.0,0.0,http://www.penjico.petrolimex.com.vn,3.5,-0.03,-0.102,-0.263,5.0,5.0,CT,PEN,,,,
UPCOM,Dầu khí Đông Đô,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,32.0,1646.0,0.002,http://daukhidongdo.vn,3.5,0.025,-0.209,-0.501,50.0,50.0,CT,PFL,,,,
HOSE,Phuc Hung Holdings,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,483.0,6867.0,0.011,http://www.phuchung.com.vn,3.4,0.002,-0.056,-0.283,50.7,50.6,CT,PHC,,,,
UPCOM,Hồng Hà Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1993.0,23.0,0.0,0.004,http://honghavietnam.vn,3.6,-0.017,-0.042,-0.325,18.1,20.0,CT,PHH,,,,
UPCOM,Trang trí nội thất Dầu khí,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,42.0,0.0,0.0,http://www.pvcid.vn,3.1,-0.017,-0.113,0.845,4.0,4.0,CT,PID,,,,
UPCOM,Tư vấn Xây dựng Petrolimex,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,,0.0,0.0,http://www.pec.petrolimex.com.vn,3.2,-0.017,-0.042,0.286,1.2,1.2,CT,PLE,,,,
UPCOM,Kỹ thuật XD Phú Nhuận,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,43.0,209.0,0.001,http://www.pntc.com.vn,3.5,-0.017,-0.056,0.299,9.3,9.3,CT,PNT,,,,
UPCOM,Sao Mai Bến Đình,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,80.0,0.0,0.0,http://www.pvsb.com.vn,3.9,-0.017,-0.146,-0.194,50.0,50.0,CT,PSB,,,,
UPCOM,XL Dầu khí Sài Gòn,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,425.0,0.0,0.001,http://www.pvcsg.com.vn,3.9,-0.16,-0.497,-0.621,35.0,35.0,CT,PSG,,,,
HOSE,Đầu tư ICAPITAL,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,26.0,884.0,0.011,http://www.ptic.vn,3.8,-0.009,-0.024,-0.534,32.2,32.3,CT,PTC,,,,
UPCOM,Xi măng Phú Thọ,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,,0.0,0.0,http://www.ximangphutho.com.vn,3.3,-0.017,-0.042,1.286,12.1,12.5,CT,PTE,,,,
UPCOM,Xây dựng Công trình Bưu điện,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,80.0,232.0,0.0,http://www.ptco.com.vn,3.3,-0.017,-0.042,0.234,1.2,1.2,CT,PTO,,,,
HNX,Thiết kế-XD-TM Phúc Thịnh,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,95.0,162.0,0.185,http://www.phucthinh.com.vn,3.3,-0.017,-0.138,0.696,3.2,3.2,CT,PTD,,,,
HNX,Đầu tư Phát triển Thành Đạt,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,120.0,0.0,0.015,http://www.thanhdathanam.vn,4.2,0.041,0.302,-0.223,42.9,42.4,CT,DTD,,,,
UPCOM,Xây dựng dầu khí Nghệ An,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,446.0,0.0,0.0,http://www.pvnc.com.vn,3.7,-0.1,-0.309,-0.321,21.8,21.8,CT,PVA,,,,
UPCOM,Xây lắp Dầu khí Thanh Hóa,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,59.0,0.0,0.0,http://www.pvc-th.vn,3.6,-0.1,-0.431,-0.417,21.0,21.0,CT,PVH,,,,
UPCOM,Chế tạo Giàn khoan Dầu khí,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,354.0,0.0,0.001,http://www.pvshipyard.com.vn,3.7,-0.153,0.075,-0.201,59.5,59.5,CT,PVY,,,,
UPCOM,Vinaconex 39,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,150.0,149.0,0.001,http://www.pvv.com.vn,3.3,-0.017,-0.09,0.013,30.0,30.0,CT,PVV,,,,
UPCOM,Xây lắp Dầu khí Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,1755.0,0.0,0.002,http://www.pvc.vn,3.1,0.025,-0.042,-0.33,400.0,400.0,CT,PVX,,,,
UPCOM,Xi măng Sông Lam 2,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1966.0,461.0,0.0,0.0,http://www.ximanganhson.com,3.1,-0.017,-0.042,0.286,20.0,20.0,CT,PX1,,,,
UPCOM,XL CN và dân dụng Dầu khí,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,60.0,3099.0,0.002,http://www.pvc-ic.com.vn,3.7,-0.017,-0.142,-0.453,30.0,30.0,CT,PXI,,,,
UPCOM,Xây lắp Dầu khí Miền Trung,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,322.0,0.0,0.005,http://www.pvcmt.vn,3.6,-0.017,-0.342,-0.41,15.0,15.0,CT,PXM,,,,
UPCOM,Lắp máy Dầu khí,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1983.0,938.0,2950.0,0.106,http://www.pvc-ms.vn,3.5,0.007,-0.088,-0.386,60.0,60.0,CT,PXS,,,,
UPCOM,Xây lắp Đường ống Dầu khí,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,433.0,501.0,0.024,http://www.pvc-pt.vn,3.2,0.017,-0.133,-0.398,20.0,20.0,CT,PXT,,,,
UPCOM,Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,105.0,143.0,0.008,http://www.qtc.vn,3.9,-0.017,-0.042,0.786,1.3,1.5,CT,QCC,,,,
UPCOM,Xi măng Quảng Ninh,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,669.0,1647.0,0.154,http://www.qncc.vn,3.9,-0.033,-0.042,-0.242,59.9,60.0,CT,QNC,,,,
UPCOM,Tư vấn và Đầu tư Phát triển Quảng Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2017.0,11.0,19.0,0.0,,3.4,-0.017,0.794,0.308,3.2,3.2,CT,QNT,,,,
HNX,GTVT Quảng Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,96.0,0.0,0.182,http://www.cotracoqna.vn,3.7,-0.091,-0.15,0.136,2.7,2.7,CT,QTC,,,,
UPCOM,Công trình Đường sắt,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,585.0,896.0,0.0,http://www.congtrinhduongsat.vn,3.4,0.159,0.024,1.102,32.1,32.1,CT,RCC,,,,
UPCOM,XD - Địa ốc Cao su,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1993.0,,0.0,0.001,http://www.rcc.vn,3.7,-0.017,-0.092,-0.282,4.8,5.3,CT,RCD,,,,
UPCOM,Sông Đà 12,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,1337.0,448.0,0.092,http://www.sd12.com.vn,3.6,-0.017,0.5,0.829,5.0,5.0,CT,S12,,,,
UPCOM,Sông Đà 27,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1996.0,70.0,257.0,0.0,http://www.songda27.com.vn,3.6,0.108,-0.142,-0.618,1.6,1.6,CT,S27,,,,
HNX,Sông Đà 505,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,322.0,0.0,0.004,http://www.songda505.com.vn,3.9,-0.025,-0.102,0.193,10.0,10.0,CT,S55,,,,
UPCOM,Sông Đà 7.02,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,60.0,490.0,0.0,http://www.songda702.com.vn,3.5,-0.3,-0.236,0.315,12.0,12.0,CT,S72,,,,
UPCOM,Sông Đà 7.04,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,29.0,448.0,0.01,http://www.songda704.com.vn,4.2,0.077,0.051,0.391,6.5,6.5,CT,S74,,,,
UPCOM,Sông Đà 9.06,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,375.0,0.0,0.012,http://www.songda906.vn,3.8,0.183,-0.042,-0.361,11.2,11.2,CT,S96,,,,
HNX,Sông Đà 9.09 (SCI),181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,22.0,8125.0,0.003,http://www.sci.pro.vn,3.6,-0.004,0.011,-0.27,85.5,85.5,CT,S99,,,,
UPCOM,Đầu tư PT Bắc Minh,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,114.0,0.0,0.0,http://www.sbm.com.vn,3.8,-0.017,-0.039,0.592,45.0,45.0,CT,SBM,,,,
HOSE,Xây dựng Số 5,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,65.0,1323.0,0.041,http://www.sc5.vn,3.3,-0.042,-0.291,0.279,15.0,15.0,CT,SC5,,,,
UPCOM,Thương mại Đầu tư SHB,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,453.0,530.0,0.005,http://www.ximangsongda.vn,3.8,-0.017,0.078,-0.336,4.8,4.9,CT,SCC,,,,
HNX,Xây dựng SCG,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2019.0,667.0,0.0,0.0,https://scgr.vn,3.0,-0.018,0.017,0.04,85.0,85.0,CT,SCG,,,,
HNX,SCI E&C,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,539.0,335.0,0.01,http://www.sci-enc.com,4.0,0.018,-0.008,-0.38,25.4,25.4,CT,SCI,,,,
UPCOM,Xi măng Sài Sơn,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,275.0,0.0,0.002,http://www.ximangsaison.com,3.4,-0.042,-0.091,-0.428,57.8,57.8,CT,SCJ,,,,
UPCOM,Sông Đà Cao Cường,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,144.0,900.0,0.0,http://www.songdacaocuong.vn,3.9,-0.008,0.219,-0.136,17.3,17.3,CT,SCL,,,,
UPCOM,Sông Đà 1,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,479.0,0.0,0.0,http://www.songda1.com.vn,3.6,-0.108,-0.133,-0.402,7.8,5.0,CT,SD1,,,,
UPCOM,Sông Đà 2,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,884.0,0.0,0.06,http://www.songda2.com.vn,3.2,-0.017,-0.142,-0.249,14.4,14.4,CT,SD2,,,,
UPCOM,Sông Đà 3,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,751.0,0.0,0.001,http://www.songda3.vn,3.4,0.011,-0.042,-0.308,16.0,16.0,CT,SD3,,,,
HNX,Sông Đà 4,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,1523.0,1182.0,0.02,http://www.songda4.vn,3.3,-0.017,-0.004,-0.43,10.3,10.3,CT,SD4,,,,
HNX,Sông Đà 5,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,933.0,2404.0,0.08,http://www.songda5.com.vn,3.7,-0.046,-0.1,-0.173,26.0,26.0,CT,SD5,,,,
HNX,Sông Đà 6,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,869.0,2479.0,0.016,http://www.songda6.com.vn,3.3,-0.017,-0.076,-0.396,34.8,34.8,CT,SD6,,,,
UPCOM,Sông Đà 7,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,37.0,0.0,0.007,http://www.songda7.com.vn,4.0,0.008,-0.042,-0.238,10.6,10.6,CT,SD7,,,,
UPCOM,Sông Đà 8,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1996.0,909.0,0.0,0.111,http://www.songda8.com.vn,3.5,-0.108,-0.273,-0.392,2.8,2.8,CT,SD8,,,,
HNX,Sông Đà 9,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,440.0,5983.0,0.019,http://www.songda9.com,3.7,-0.032,-0.071,-0.246,34.2,34.2,CT,SD9,,,,
UPCOM,Sông Đà 207,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2002.0,541.0,0.0,0.002,http://www.songda207.vn,3.5,-0.017,0.1,-0.394,11.0,11.0,CT,SDB,,,,
UPCOM,Xây lắp Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,15.0,6666.0,0.003,http://songdaic.vn,3.4,-0.017,-0.084,-0.444,16.0,16.0,CT,SDD,,,,
UPCOM,Sông Đà 25,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,1318.0,422.0,0.003,http://www.songda25.com.vn,3.5,-0.017,-0.042,-0.341,4.3,4.3,CT,SDJ,,,,
HNX,Sơn Đồng Nai,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2000.0,190.0,295.0,0.232,http://www.dongnaipaint.com.vn,4.3,0.061,0.02,0.398,1.5,1.5,CT,SDN,,,,
UPCOM,Công ty Cổ phần SDP,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,56.0,0.0,0.002,http://www.sdp.com.vn,3.7,-0.017,-0.042,-0.492,11.1,11.1,CT,SDP,,,,
UPCOM,XL và DV Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,183.0,199.0,0.0,http://www.songdasdsec.com.vn,3.4,-0.017,0.076,0.153,3.0,3.0,CT,XLV,,,,
HNX,Sông Đà 10,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,881.0,1618.0,0.013,http://www.songda10.com.vn,3.7,-0.017,-0.042,-0.361,42.7,42.7,CT,SDT,,,,
HNX,Đô thị Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,41.0,322.0,0.001,http://www.dothisongda.com.vn,3.3,-0.017,-0.053,0.672,20.0,20.0,CT,SDU,,,,
UPCOM,PCCC và Đầu tư XD Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,,0.0,0.0,http://www.pcccsongda.vn,3.8,-0.108,-0.454,-0.381,2.5,2.3,CT,SDX,,,,
UPCOM,Xi măng Sông Đà Yaly,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,65.0,391.0,0.003,http://www.songdayaly.vn,3.5,-0.017,-0.042,0.411,4.5,4.5,CT,SDY,,,,
UPCOM,Tổng Công ty Sông Hồng,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2015.0,79.0,354.0,0.0,http://www.songhongcorp.com.vn,3.4,-0.104,0.008,-0.078,27.0,27.0,CT,SHG,,,,
HNX,Công ty Cổ phần ANI,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,54.0,0.0,0.001,http://www.ani.vn,3.6,-0.017,0.255,0.577,24.0,24.0,CT,SIC,,,,
UPCOM,Sông Đà 1.01,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,82.0,0.0,0.005,http://www.songda101.com.vn,3.5,-0.099,-0.487,0.737,6.9,7.2,CT,SJC,,,,
HNX,Sông Đà 11,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,1419.0,0.0,0.004,http://www.songda11.com.vn,3.6,-0.017,-0.076,0.298,22.0,22.0,CT,SJE,,,,
UPCOM,Sông Đà 19,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,46.0,686.0,0.0,http://www.songda19.com.vn,3.8,-0.017,-0.164,-0.314,5.0,5.0,CT,SJM,,,,
UPCOM,Đầu tư và Thương mại Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2008.0,60.0,113.0,0.0,http://www.sodic.com.vn,3.3,-0.017,-0.058,-0.198,10.0,10.0,CT,SIG,,,,
UPCOM,SONADEZI,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,49.0,512.0,0.0,http://www.sonadezi.com.vn,4.0,-0.027,-0.076,-0.317,376.5,376.5,CT,SNZ,,,,
UPCOM,Tổng Công ty Sông Đà,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,4206.0,275.0,0.0,http://www.songda.vn,3.6,-0.065,-0.348,-0.369,449.5,449.5,CT,SJG,,,,
HNX,Tập đoàn Vexilla Việt Nam,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2005.0,10.0,687.0,0.08,http://www.solavina.vn,3.8,-0.017,-0.013,-0.364,21.0,21.0,CT,SVN,,,,
UPCOM,ĐT và Xây lắp Thành An 386,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2007.0,254.0,176.0,0.0,http://www.congty386.com.vn,3.2,-0.017,0.414,0.208,2.3,2.3,CT,TA3,,,,
UPCOM,Đầu tư và Xây lắp Thành An 665,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,164.0,168.0,0.006,http://www.congty665.com.vn,3.1,-0.017,-0.042,0.323,3.0,3.0,CT,TA6,,,,
HNX,Xây lắp Thành An 96,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2013.0,3082.0,1021.0,0.165,http://www.thanhan96.vn,3.9,-0.017,-0.058,0.113,12.4,12.4,CT,TA9,,,,
UPCOM,XD Công trình GT Bến Tre,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1976.0,417.0,0.0,0.0,http://www.tbtco.vn,3.5,-0.017,-0.19,-0.187,1.7,1.7,CT,TBT,,,,
HNX,Xi măng Thái Bình,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,2001.0,93.0,0.0,0.0,http://www.ximangthaibinh.vn,3.4,-0.017,-0.042,0.286,1.5,1.5,CT,TBX,,,,
HOSE,Gốm sứ TAICERA,180.0,2353.0,Xây dựng và Vật liệu,Construction & Materials,1994.0,1075.0,3342.0,0.471,http://www.taicera.com,3.4,-0.032,-0.087,-0.285,45.4,10.4,CT,TCR,,,,
UPCOM,Tổng Công ty 36,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,343.0,13172.0,0.0,http://36corp.com/,3.2,-0.032,-0.114,-0.402,101.8,101.8,CT,G36,,,,
UPCOM,Xây dựng và Năng lượng VCP,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2004.0,138.0,829.0,0.0,http://www.vinaconexpc.com.vn,4.0,-0.064,-0.09,0.228,83.8,83.8,CT,VCP,,,,
UPCOM,Thiết kế GTVT,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,,484.0,227.0,0.354,https://tedi.vn/,3.9,-0.017,-0.042,,12.5,12.5,CT,TED,,,,
UPCOM,Phát triển công trình viễn thông,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2006.0,166.0,475.0,0.0,http://www.telcom.vn,3.2,-0.017,-0.431,-0.421,5.0,5.0,CT,TEL,,,,
HOSE,Louis Capital,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2012.0,125.0,0.0,0.001,https://louiscapital.vn,3.8,0.376,0.385,-0.518,27.3,27.3,CT,TGG,,,,
UPCOM,Tập đoàn TDI,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2009.0,153.0,107.0,0.0,http://www.thanhdoancorp.vn,3.0,-0.017,-0.042,,3.0,3.0,CT,TDI,,,,
HOSE,XD Tiền Giang,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2003.0,677.0,1351.0,0.007,http://www.ticco.com.vn,4.0,-0.046,-0.039,-0.108,20.0,20.0,CT,THG,,,,
HNX,Địa ốc Tân Kỷ,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1999.0,128.0,722.0,0.003,http://www.tanky.com.vn,3.3,-0.16,-0.26,-0.504,15.0,15.7,CT,TKC,,,,
UPCOM,XD Thủy lợi 4,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,1979.0,210.0,0.0,0.0,http://www.thuyloi4.com.vn,3.5,0.0,-0.026,-0.37,14.7,16.0,CT,TL4,,,,
HNX,TCT Thăng Long,181.0,2357.0,Xây dựng và Vật liệu,Construction & Materials,2010.0,64.0,334.0,0.0,http://www.tlg.com.vn,3.2,-0.1,-0.212,-0.22,41.9,41.9,CT,TTL,,,,
